code,name,source,portal,url,goal
IDXN-2769,영아/모성 사망,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2769,
IDXN-2770,암 발생 및 사망 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2770,
IDXN-2771,음주 및 흡연현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2771,
IDXN-2773,장애인복지시설 및 사업현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2773,
IDXN-2774,청소년 상담사/지도사 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2774,
IDXN-2775,청소년 수련시설 설치현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2775,
IDXN-2776,청소년 유해매체 및 약물경험 실태,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2776,
IDXN-2777,공사계약 실적,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2777,
IDXN-2778,혁신형 중소기업 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2778,
IDXN-2779,자영업자 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2779,
IDXN-2780,중소기업 금융지원 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2780,
IDXN-2781,에너지 수급현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2781,
IDXN-2782,ICT 수출입 동향,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2782,
IDXN-2783,남북 인적교류 및 물동량 추이,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2783,
IDXN-2784,대북지원 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2784,
IDXN-2785,특허 등 심사청구/처리 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2785,
IDXN-2786,특허 등 심판청구/처리 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2786,
IDXN-2787,특허 등 출원/등록건수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2787,
IDXN-2788,수질현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2788,
IDXN-2789,주요 도시 대기오염도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2789,
IDXN-2790,토양오염도 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2790,
IDXN-2791,화학물질 배출량 및 통계 조사,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2791,
IDXN-2808,전국 도시숲 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2808,
IDXN-2809,범죄피해구조금 지급현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2809,
IDXN-2810,특정 범죄자 위치추적 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2810,
IDXN-2811,보호관찰 조사 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2811,
IDXN-2813,국립법무병원 수용자 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2813,
IDXN-2814,수형자 학과교육 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2814,
IDXN-2816,출소자 취업 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2816,
IDXN-2817,수형자 출소사유별 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2817,
IDXN-2818,출소자 3년 이내 재복역률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2818,
IDXN-2819,결혼이민자 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2819,
IDXN-2820,난민 통계 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2820,
IDXN-2821,외국국적동포 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2821,
IDXN-2822,분류심사 · 상담조사 · 대안교육 실시인원 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2822,
IDXN-2823,신용카드 발행세액 공제현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2823,
IDXN-2824,주류 출고량 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2824,
IDXN-2825,연도별 사업자 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2825,
IDXN-2826,근로장려금 신청 및 지급현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2826,
IDXN-2829,"청소년 현재 흡연율, 청소년 현재 음주율",e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2829,
IDXN-2835,교원 노동조합 조직현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2835,
IDXN-2836,공무원 노동조합 조직현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2836,
IDXN-2837,우리나라 조약발효현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2837,
IDXN-2838,전산업생산지수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2838,
IDXN-2839,주택멸실현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2839,
IDXN-2840,국가유산지킴이 위촉 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2840,
IDXN-2841,각 군 현역병 모집 입영 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2841,
IDXN-2842,성불평등지수(GII) 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2842,
IDXN-2844,공공데이터 개방 및 활용,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2844,
IDXN-2845,승강기 보유 및 사고,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2845,
IDXN-2846,국립과학수사연구원 감정 실적,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2846,
IDXN-2847,지방공기업 재무,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2847,
IDXN-2848,상속세 및 증여세 결정현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2848,
IDXN-2849,외국법인 법인세 및 외국인 소득세 신고현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2849,
IDXN-2850,현금영수증 발급 및 가맹점 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2850,
IDXN-2851,새마을금고 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2851,
IDXN-2852,특별재난지역 선포,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2852,
IDXN-2853,행정부 소속 재산등록의무자 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2853,
IDXN-2854,자전거도로,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2854,
IDXN-2855,공공기관 CCTV 설치 및 운영,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2855,
IDXN-2856,비영리민간단체 등록,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2856,
IDXN-2857,자치단체 재정자주도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2857,
IDXN-2858,중앙행정기관 장애인 공무원 고용률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2858,
IDXN-2859,공무원연금기금 증식 및 운용 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2859,
IDXN-2860,지방자치단체 사회복지분야 예산 비중,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2860,
IDXN-2861,전자정부서비스 이용실태조사 결과,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2861,
IDXN-2862,의약품 생산현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2862,
IDXN-2863,의료기기 생산현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2863,
IDXN-2864,식품 및 식품첨가물 생산현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=2864,
IDXN-3026,가족친화인증 기업체수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3026,
IDXN-3027,혼인상태별 및 맞벌이상태별 가사노동시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3027,
IDXN-3029,가사분담에 대한 견해 및 실태,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3029,
IDXN-3032,남녀취업자의 주당 평균 노동시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3032,
IDXN-3033,자녀연령별 부모의 근로시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3033,
IDXN-3034,맞벌이 부부의 근로시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3034,
IDXN-3037,맞벌이가구 비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3037,
IDXN-3038,여성 경력단절 규모,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3038,
IDXN-3039,여성 경력단절 사유,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3039,
IDXN-3040,여성취업자의 경력단절 경험유무,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3040,
IDXN-3041,직장보육시설의무설치사업체의 보육시설 설치비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3041,
IDXN-3042,의료기기 수거검사현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3042,
IDXN-3043,화장품 생산현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3043,
IDXN-3044,보훈행정 수혜 대상 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3044,
IDXN-3045,참전유공자 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3045,
IDXN-3048,어가 및 어가인구,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3048,
IDXN-3049,농가 소득현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3049,
IDXN-3050,어가 소득현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3050,
IDXN-3051,건강기능식품 생산현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3051,
IDXN-3052,수산물 수출 ·입 동향,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3052,
IDXN-3053,아동 인구 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3053,
IDXN-3054,어린이 식생활안전지수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3054,
IDXN-3055,수입식품현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3055,
IDXN-3056,해양보호구역 지정 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3056,
IDXN-3057,매체별 TV프로그램 시청경험 비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3057,
IDXN-3058,주요 방송사업자 시청점유율 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3058,
IDXN-3059,의약외품 산업현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3059,
IDXN-3060,생물의약품산업현황(바이오의약품),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3060,
IDXN-3061,스마트폰 과의존 현황,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=3061,
IDXN-4201,경제성장률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4201,
IDXN-4202,시간당 노동생산성,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4202,
IDXN-4203,총고정투자율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4203,
IDXN-4204,교육연수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4204,
IDXN-4205,창업률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4205,
IDXN-4206,연구개발투자비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4206,
IDXN-4207,수출입비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4207,
IDXN-4208,통합재정수지비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4208,
IDXN-4209,국가채무비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4209,
IDXN-4210,대외채무비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4210,
IDXN-4211,BIS자기자본비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4211,
IDXN-4212,고용률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4212,
IDXN-4213,비임금근로자비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4213,
IDXN-4214,비정규직근로자비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4214,
IDXN-4215,시간당 임금,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4215,
IDXN-4216,임금5분위배율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4216,
IDXN-4217,근로시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4217,
IDXN-4218,산재사망률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4218,
IDXN-4219,일자리만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4219,
IDXN-4220,노동조합조직률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4220,
IDXN-4221,1인당 국민총소득,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4221,
IDXN-4222,가구중위소득,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4222,
IDXN-4223,가구중위소비,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4223,
IDXN-4224,가구순자산,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4224,
IDXN-4225,지니계수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4225,
IDXN-4226,소비자물가상승률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4226,
IDXN-4227,인구성장률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4227,
IDXN-4228,부양인구비,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4228,
IDXN-4229,가구원수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4229,
IDXN-4230,조혼인율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4230,
IDXN-4231,가족관계만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4231,
IDXN-4232,가사노동시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4232,
IDXN-4233,독거노인비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4233,
IDXN-4234,기대수명,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4234,
IDXN-4235,주관적 건강상태,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4235,
IDXN-4236,우울감경험률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4236,
IDXN-4237,현재흡연율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4237,
IDXN-4238,월간폭음률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4238,
IDXN-4239,비만율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4239,
IDXN-4240,1인당 의료기관방문횟수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4240,
IDXN-4241,암생존율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4241,
IDXN-4242,경상의료비비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4242,
IDXN-4243,학생 1인당 공교육비,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4243,
IDXN-4244,학생 1인당 사교육비,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4244,
IDXN-4245,취학률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4245,
IDXN-4246,교원 1인당 학생수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4246,
IDXN-4247,학교생활만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4247,
IDXN-4248,고등교육이수율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4248,
IDXN-4249,문화여가지출률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4249,
IDXN-4250,여가시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4250,
IDXN-4251,문화예술관람률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4251,
IDXN-4252,생활체육참여율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4252,
IDXN-4253,여가생활만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4253,
IDXN-4254,주택매매가격변동률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4254,
IDXN-4255,주택임대료비율(소득 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4255,
IDXN-4256,인구 1000명당 주택수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4256,
IDXN-4257,1인당 주거면적,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4257,
IDXN-4258,주거환경만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4258,
IDXN-4259,대중교통수송분담률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4259,
IDXN-4260,통근시간,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4260,
IDXN-4261,도로교통사고사망률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4261,
IDXN-4262,범죄율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4262,
IDXN-4263,범죄피해율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4263,
IDXN-4264,범죄피해두려움,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4264,
IDXN-4265,인구 10만 명당 경찰관수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4265,
IDXN-4266,기소율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4266,
IDXN-4267,재범률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4267,
IDXN-4268,선거투표율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4268,
IDXN-4269,부패인식지수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4269,
IDXN-4270,사회단체참여율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4270,
IDXN-4271,대인신뢰도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4271,
IDXN-4272,사회적 고립도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4272,
IDXN-4273,사회이동가능성인식,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4273,
IDXN-4274,삶의 만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4274,
IDXN-4275,미세먼지(PM2.5)농도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4275,
IDXN-4276,4대강 BOD농도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4276,
IDXN-4277,먹는물수질기준초과율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4277,
IDXN-4278,폐기물발생량,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4278,
IDXN-4279,화학물질배출량,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4279,
IDXN-4280,환경산업비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4280,
IDXN-4281,체감환경만족도,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4281,
IDXN-4282,자생생물종수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4282,
IDXN-4283,유기농경작면적률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4283,
IDXN-4284,생태경관보전지역면적,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4284,
IDXN-4285,총허용어획량소진율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4285,
IDXN-4286,연안습지면적,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4286,
IDXN-4287,1인당 물사용량,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4287,
IDXN-4288,온실가스배출량,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4288,
IDXN-4289,자연재해피해액,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4289,
IDXN-4290,일차에너지공급량(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4290,
IDXN-4291,1인당 전력소비량,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4291,
IDXN-4292,석탄화력발전비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4292,
IDXN-4293,신·재생에너지발전비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=4293,
IDXN-5001,국내총생산,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5001,
IDXN-5002,노동생산성지수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5002,
IDXN-5003,총요소생산성증가율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5003,
IDXN-5004,영업이익률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5004,
IDXN-5005,고정자산비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5005,
IDXN-5006,공교육지출비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5006,
IDXN-5007,벤처기업수,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5007,
IDXN-5008,기업소멸률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5008,
IDXN-5009,특허출원수(인구 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5009,
IDXN-5010,상대국별 수출비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5010,
IDXN-5011,상대국별 수입비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5011,
IDXN-5012,외국인직접투자비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5012,
IDXN-5013,거주자해외직접투자비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5013,
IDXN-5014,공적개발원조비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5014,
IDXN-5015,국민부담률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5015,
IDXN-5016,정부지출비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5016,
IDXN-5017,정부지출구성,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5017,
IDXN-5018,일반정부부채비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5018,
IDXN-5019,공공부문부채비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5019,
IDXN-5020,경상수지비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5020,
IDXN-5021,외환보유액비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5021,
IDXN-5022,단기대외채무비율(외환보유액 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5022,
IDXN-5023,고위험가구비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5023,
IDXN-5024,가계부채비율(GDP 대비),e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5024,
IDXN-5025,경제활동참가율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5025,
IDXN-5026,실업률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5026,
IDXN-5027,장기실업률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5027,
IDXN-5028,청년실업률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5028,
IDXN-5029,중고령자고용률,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5029,
IDXN-5030,한시적근로자비율,e-나라지표,index.go.kr,https://www.index.go.kr/unify/idx-info.do?idxCd=5030,
